PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2022-03-29T23:00:00Z,2022-03-29T22:00:00Z,PT60M,21.1,-84,67.6,20.3,0,0,0,0,49.7,95.2,1012.5,62,1.0,96,0.14
2022-03-30T00:00:00Z,2022-03-29T23:00:00Z,PT60M,21.0,-90,57.4,20.1,27,0,0,27,48.6,94.6,1013.2,29,1.1,82,0.14
2022-03-30T01:00:00Z,2022-03-30T00:00:00Z,PT60M,21.0,-95,58.0,19.8,119,0,0,119,47.5,93.1,1013.9,14,1.4,68,0.14
2022-03-30T02:00:00Z,2022-03-30T01:00:00Z,PT60M,21.0,-102,63.3,19.6,185,0,0,185,46.6,92.0,1014.3,20,1.5,54,0.14
2022-03-30T03:00:00Z,2022-03-30T02:00:00Z,PT60M,21.2,-111,63.0,19.7,263,0,0,263,45.3,91.1,1014.3,27,1.5,41,0.14
2022-03-30T04:00:00Z,2022-03-30T03:00:00Z,PT60M,21.5,-126,49.0,19.8,396,37,34,430,44.1,90.0,1013.8,28,1.3,29,0.14
2022-03-30T05:00:00Z,2022-03-30T04:00:00Z,PT60M,21.8,-157,18.0,19.9,513,251,236,749,43.5,88.7,1013.0,45,1.2,20,0.14
2022-03-30T06:00:00Z,2022-03-30T05:00:00Z,PT60M,22.5,159,35.6,20.0,583,9,9,592,43.1,86.0,1012.1,64,1.5,20,0.14
2022-03-30T07:00:00Z,2022-03-30T06:00:00Z,PT60M,23.0,127,35.8,20.2,523,20,17,539,42.5,84.0,1011.0,73,1.9,28,0.14
2022-03-30T08:00:00Z,2022-03-30T07:00:00Z,PT60M,23.3,111,45.6,20.4,383,1,1,383,41.9,83.8,1010.1,78,2.2,40,0.14
2022-03-30T09:00:00Z,2022-03-30T08:00:00Z,PT60M,23.6,102,40.0,20.6,306,0,0,306,41.6,83.5,1009.6,83,2.4,54,0.14
2022-03-30T10:00:00Z,2022-03-30T09:00:00Z,PT60M,23.8,95,69.4,20.8,92,0,0,92,41.8,83.3,1009.7,89,2.5,68,0.14
2022-03-30T11:00:00Z,2022-03-30T10:00:00Z,PT60M,23.5,90,65.1,21.0,23,0,0,23,42.5,85.7,1010.1,92,2.3,82,0.14
2022-03-30T12:00:00Z,2022-03-30T11:00:00Z,PT60M,22.8,84,74.9,21.1,0,0,0,0,43.4,89.9,1010.9,100,2.1,96,0.14
2022-03-30T13:00:00Z,2022-03-30T12:00:00Z,PT60M,22.4,78,73.6,21.2,0,0,0,0,44.7,92.9,1011.9,112,2.3,109,0.14
2022-03-30T14:00:00Z,2022-03-30T13:00:00Z,PT60M,22.2,71,43.1,21.3,0,0,0,0,46.1,94.4,1013.0,120,2.5,123,0.14
2022-03-30T15:00:00Z,2022-03-30T14:00:00Z,PT60M,22.2,61,59.7,21.3,0,0,0,0,47.6,94.6,1013.7,127,2.5,136,0.14
2022-03-30T16:00:00Z,2022-03-30T15:00:00Z,PT60M,22.2,45,63.5,21.3,0,0,0,0,48.9,94.7,1013.7,133,2.3,147,0.14
2022-03-30T17:00:00Z,2022-03-30T16:00:00Z,PT60M,22.1,18,37.1,21.3,0,0,0,0,49.5,94.9,1013.3,137,2.1,154,0.14
2022-03-30T18:00:00Z,2022-03-30T17:00:00Z,PT60M,22.0,-16,45.8,21.3,0,0,0,0,48.8,95.5,1013.0,138,1.7,154,0.14
2022-03-30T19:00:00Z,2022-03-30T18:00:00Z,PT60M,22.0,-44,53.8,21.3,0,0,0,0,47.5,95.8,1012.8,128,1.5,147,0.14
2022-03-30T20:00:00Z,2022-03-30T19:00:00Z,PT60M,22.0,-60,32.6,21.3,0,0,0,0,46.7,95.8,1012.6,117,1.6,136,0.14
2022-03-30T21:00:00Z,2022-03-30T20:00:00Z,PT60M,22.1,-71,25.4,21.3,0,0,0,0,45.9,95.5,1012.7,114,1.7,123,0.14
2022-03-30T22:00:00Z,2022-03-30T21:00:00Z,PT60M,22.1,-78,26.4,21.4,0,0,0,0,44.8,95.5,1012.9,108,1.8,110,0.14
2022-03-30T23:00:00Z,2022-03-30T22:00:00Z,PT60M,22.1,-84,30.8,21.3,0,0,0,0,43.9,95.5,1013.4,100,1.7,96,0.14
2022-03-31T00:00:00Z,2022-03-30T23:00:00Z,PT60M,22.4,-89,28.3,21.4,48,7,1,49,43.8,93.8,1014.0,96,1.5,82,0.14
2022-03-31T01:00:00Z,2022-03-31T00:00:00Z,PT60M,23.7,-95,32.2,21.7,197,4,2,199,44.1,88.5,1014.6,97,1.3,68,0.14
2022-03-31T02:00:00Z,2022-03-31T01:00:00Z,PT60M,25.4,-101,36.9,21.9,308,32,16,324,44.1,80.9,1014.9,102,1.2,54,0.14
2022-03-31T03:00:00Z,2022-03-31T02:00:00Z,PT60M,27.0,-111,65.5,21.9,243,0,0,243,44.3,73.9,1014.7,115,1.3,41,0.14
2022-03-31T04:00:00Z,2022-03-31T03:00:00Z,PT60M,28.4,-126,70.7,21.7,257,0,0,257,44.3,67.2,1014.2,122,1.5,28,0.14
2022-03-31T05:00:00Z,2022-03-31T04:00:00Z,PT60M,29.6,-157,36.0,21.3,572,38,36,607,44.3,61.2,1013.3,127,1.7,19,0.14
2022-03-31T06:00:00Z,2022-03-31T05:00:00Z,PT60M,30.1,158,29.9,20.9,525,150,142,667,44.1,57.9,1012.4,131,1.4,19,0.14
2022-03-31T07:00:00Z,2022-03-31T06:00:00Z,PT60M,30.4,127,54.5,20.5,390,0,0,390,43.9,55.8,1011.5,126,0.7,28,0.14
2022-03-31T08:00:00Z,2022-03-31T07:00:00Z,PT60M,30.4,111,42.4,20.3,409,10,7,416,43.7,54.7,1010.6,33,0.4,40,0.14
2022-03-31T09:00:00Z,2022-03-31T08:00:00Z,PT60M,30.1,102,34.3,20.1,342,14,7,348,43.2,55.1,1010.2,9,1.0,54,0.14
2022-03-31T10:00:00Z,2022-03-31T09:00:00Z,PT60M,29.8,95,39.3,20.2,177,38,18,195,43.3,56.3,1010.3,44,1.0,67,0.14
2022-03-31T11:00:00Z,2022-03-31T10:00:00Z,PT60M,28.5,89,64.5,20.7,25,0,0,25,44.1,62.4,1010.9,118,1.8,81,0.14
2022-03-31T12:00:00Z,2022-03-31T11:00:00Z,PT60M,26.2,84,35.8,21.1,0,0,0,0,45.3,73.6,1012.0,132,3.0,95,0.14
2022-03-31T13:00:00Z,2022-03-31T12:00:00Z,PT60M,24.5,78,31.2,20.8,0,0,0,0,47.2,79.6,1013.4,81,2.9,109,0.14
2022-03-31T14:00:00Z,2022-03-31T13:00:00Z,PT60M,23.3,71,44.9,19.2,0,0,0,0,47.6,77.7,1015.0,41,5.8,123,0.14
2022-03-31T15:00:00Z,2022-03-31T14:00:00Z,PT60M,22.3,60,65.4,17.7,0,0,0,0,46.4,75.2,1016.1,35,7.0,135,0.14
2022-03-31T16:00:00Z,2022-03-31T15:00:00Z,PT60M,21.9,44,42.4,16.9,0,0,0,0,44.9,73.0,1016.3,33,7.3,147,0.14
2022-03-31T17:00:00Z,2022-03-31T16:00:00Z,PT60M,21.4,18,52.2,15.9,0,0,0,0,44.1,70.9,1016.3,30,7.5,154,0.14
2022-03-31T18:00:00Z,2022-03-31T17:00:00Z,PT60M,21.0,-16,17.5,15.6,0,0,0,0,44.5,71.1,1016.2,27,7.0,154,0.14
2022-03-31T19:00:00Z,2022-03-31T18:00:00Z,PT60M,20.8,-43,51.9,15.5,0,0,0,0,44.6,71.5,1016.2,24,6.3,147,0.14
2022-03-31T20:00:00Z,2022-03-31T19:00:00Z,PT60M,20.5,-60,35.0,15.3,0,0,0,0,44.1,71.9,1016.1,17,6.3,136,0.14
2022-03-31T21:00:00Z,2022-03-31T20:00:00Z,PT60M,20.2,-70,46.0,15.0,0,0,0,0,43.6,72.0,1016.2,13,6.2,123,0.14
2022-03-31T22:00:00Z,2022-03-31T21:00:00Z,PT60M,20.1,-78,45.5,14.7,0,0,0,0,43.2,71.1,1016.7,14,5.6,110,0.14
2022-03-31T23:00:00Z,2022-03-31T22:00:00Z,PT60M,19.9,-84,41.5,14.6,0,0,0,0,43.3,71.3,1017.6,19,5.1,96,0.14
2022-04-01T00:00:00Z,2022-03-31T23:00:00Z,PT60M,19.3,-89,79.4,14.8,8,0,0,8,44.3,75.0,1018.8,22,4.8,82,0.14
2022-04-01T01:00:00Z,2022-04-01T00:00:00Z,PT60M,18.7,-95,87.6,15.0,28,0,0,28,45.4,79.1,1020.0,17,4.7,68,0.14
2022-04-01T02:00:00Z,2022-04-01T01:00:00Z,PT60M,18.8,-101,97.0,14.9,14,0,0,14,45.5,78.5,1020.9,9,5.1,54,0.14
2022-04-01T03:00:00Z,2022-04-01T02:00:00Z,PT60M,19.2,-110,95.7,14.4,30,0,0,30,44.4,73.7,1021.4,9,5.9,40,0.14
2022-04-01T04:00:00Z,2022-04-01T03:00:00Z,PT60M,19.8,-125,90.2,13.7,81,0,0,81,43.1,68.1,1021.4,14,6.5,28,0.14
2022-04-01T05:00:00Z,2022-04-01T04:00:00Z,PT60M,19.9,-156,89.4,13.1,96,0,0,96,42.5,65.1,1021.0,16,6.6,19,0.14
2022-04-01T06:00:00Z,2022-04-01T05:00:00Z,PT60M,19.1,157,72.0,12.7,250,0,0,250,41.6,66.3,1020.5,17,6.1,19,0.14
2022-04-01T07:00:00Z,2022-04-01T06:00:00Z,PT60M,18.3,126,77.1,12.4,185,0,0,185,40.9,68.7,1020.1,14,5.7,28,0.14
2022-04-01T08:00:00Z,2022-04-01T07:00:00Z,PT60M,17.9,110,86.3,12.3,97,0,0,97,41.0,70.0,1019.7,11,5.6,40,0.14
2022-04-01T09:00:00Z,2022-04-01T08:00:00Z,PT60M,17.5,101,78.8,12.2,99,0,0,99,41.0,71.1,1019.7,12,5.6,54,0.14
2022-04-01T10:00:00Z,2022-04-01T09:00:00Z,PT60M,17.2,95,77.7,12.0,60,0,0,60,41.0,71.5,1020.0,15,5.3,67,0.14
2022-04-01T11:00:00Z,2022-04-01T10:00:00Z,PT60M,17.2,89,74.6,11.8,17,0,0,17,40.8,70.5,1020.6,18,5.2,81,0.14
2022-04-01T12:00:00Z,2022-04-01T11:00:00Z,PT60M,17.1,84,36.6,11.5,0,0,0,0,40.4,69.6,1021.5,16,5.3,95,0.14
2022-04-01T13:00:00Z,2022-04-01T12:00:00Z,PT60M,16.9,78,32.2,11.4,0,0,0,0,40.2,70.3,1022.5,12,5.4,109,0.14
2022-04-01T14:00:00Z,2022-04-01T13:00:00Z,PT60M,16.8,70,37.1,11.4,0,0,0,0,39.7,70.7,1023.5,11,5.4,123,0.14
2022-04-01T15:00:00Z,2022-04-01T14:00:00Z,PT60M,16.8,60,39.7,11.3,0,0,0,0,38.8,70.2,1024.1,11,5.3,135,0.14
2022-04-01T16:00:00Z,2022-04-01T15:00:00Z,PT60M,16.8,44,24.4,11.2,0,0,0,0,37.9,69.8,1024.0,10,5.6,146,0.14
2022-04-01T17:00:00Z,2022-04-01T16:00:00Z,PT60M,16.7,17,27.0,11.2,0,0,0,0,37.6,69.8,1023.6,8,5.8,153,0.14
2022-04-01T18:00:00Z,2022-04-01T17:00:00Z,PT60M,16.5,-16,38.1,11.0,0,0,0,0,37.8,69.7,1023.2,9,5.6,153,0.14
2022-04-01T19:00:00Z,2022-04-01T18:00:00Z,PT60M,16.2,-43,34.4,10.8,0,0,0,0,37.9,70.1,1022.9,11,5.2,146,0.14
2022-04-01T20:00:00Z,2022-04-01T19:00:00Z,PT60M,16.0,-60,23.8,10.7,0,0,0,0,37.6,71.0,1022.6,13,4.8,136,0.14
2022-04-01T21:00:00Z,2022-04-01T20:00:00Z,PT60M,16.0,-70,14.1,10.6,0,0,0,0,37.2,70.8,1022.5,12,4.5,123,0.14
2022-04-01T22:00:00Z,2022-04-01T21:00:00Z,PT60M,16.0,-77,8.3,10.6,0,0,0,0,37.0,70.3,1022.9,10,4.4,109,0.14
2022-04-01T23:00:00Z,2022-04-01T22:00:00Z,PT60M,16.0,-83,61.5,10.5,0,0,0,0,36.9,70.1,1023.7,8,4.2,96,0.14
2022-04-02T00:00:00Z,2022-04-01T23:00:00Z,PT60M,16.0,-89,29.3,10.6,47,28,3,50,36.7,70.1,1024.4,4,4.2,82,0.14
2022-04-02T01:00:00Z,2022-04-02T00:00:00Z,PT60M,16.1,-94,33.6,10.7,139,159,71,210,36.8,70.3,1025.2,360,4.0,68,0.14
2022-04-02T02:00:00Z,2022-04-02T01:00:00Z,PT60M,16.6,-101,30.1,10.8,361,11,7,368,36.8,68.8,1025.8,358,4.1,54,0.14
2022-04-02T03:00:00Z,2022-04-02T02:00:00Z,PT60M,17.7,-110,47.8,10.5,370,5,3,373,36.6,62.9,1026.1,1,4.9,40,0.14
2022-04-02T04:00:00Z,2022-04-02T03:00:00Z,PT60M,18.9,-125,56.6,9.9,379,0,0,379,36.3,55.9,1026.0,8,6.0,28,0.14
2022-04-02T05:00:00Z,2022-04-02T04:00:00Z,PT60M,19.5,-156,38.5,9.6,581,0,0,581,36.3,52.9,1025.4,12,6.4,19,0.14
2022-04-02T06:00:00Z,2022-04-02T05:00:00Z,PT60M,20.1,157,29.7,9.6,597,73,70,667,36.0,51.0,1024.3,12,6.4,19,0.14
2022-04-02T07:00:00Z,2022-04-02T06:00:00Z,PT60M,20.5,125,27.4,9.6,540,109,94,633,35.5,49.5,1023.3,12,6.3,28,0.14
2022-04-02T08:00:00Z,2022-04-02T07:00:00Z,PT60M,20.3,110,13.9,9.7,372,337,263,635,35.3,50.6,1022.6,15,5.8,40,0.14
2022-04-02T09:00:00Z,2022-04-02T08:00:00Z,PT60M,19.8,101,31.7,10.0,331,68,44,375,35.2,53.1,1022.2,15,4.9,53,0.14
2022-04-02T10:00:00Z,2022-04-02T09:00:00Z,PT60M,19.2,94,59.1,10.3,126,0,0,126,35.0,56.4,1022.2,15,4.2,67,0.14
2022-04-02T11:00:00Z,2022-04-02T10:00:00Z,PT60M,18.5,89,61.1,10.2,32,0,0,32,34.2,58.7,1022.6,19,3.6,81,0.14
2022-04-02T12:00:00Z,2022-04-02T11:00:00Z,PT60M,18.2,83,34.5,9.8,0,0,0,0,33.3,58.2,1023.0,26,3.2,95,0.14
2022-04-02T13:00:00Z,2022-04-02T12:00:00Z,PT60M,17.9,77,10.8,9.4,0,0,0,0,32.3,57.4,1023.4,27,2.7,109,0.14
2022-04-02T14:00:00Z,2022-04-02T13:00:00Z,PT60M,17.6,70,31.6,9.3,0,0,0,0,31.5,58.1,1023.9,13,2.2,122,0.14
2022-04-02T15:00:00Z,2022-04-02T14:00:00Z,PT60M,17.3,59,62.2,9.6,0,0,0,0,31.2,60.4,1024.2,347,2.1,135,0.14
2022-04-02T16:00:00Z,2022-04-02T15:00:00Z,PT60M,16.6,43,36.3,10.1,0,0,0,0,30.9,65.3,1024.0,325,2.3,146,0.14
2022-04-02T17:00:00Z,2022-04-02T16:00:00Z,PT60M,16.0,17,0.2,10.6,0,0,0,0,30.7,70.1,1023.5,313,2.6,153,0.14
2022-04-02T18:00:00Z,2022-04-02T17:00:00Z,PT60M,15.6,-16,2.4,10.7,0,0,0,0,30.4,72.4,1023.0,313,2.8,153,0.14
2022-04-02T19:00:00Z,2022-04-02T18:00:00Z,PT60M,15.2,-43,38.1,10.5,0,0,0,0,29.7,73.5,1022.5,318,2.8,146,0.14
2022-04-02T20:00:00Z,2022-04-02T19:00:00Z,PT60M,14.8,-59,40.6,10.3,0,0,0,0,28.6,74.2,1021.9,319,2.7,135,0.14
2022-04-02T21:00:00Z,2022-04-02T20:00:00Z,PT60M,14.5,-70,28.7,10.1,0,0,0,0,27.8,74.7,1021.6,318,2.7,123,0.14
2022-04-02T22:00:00Z,2022-04-02T21:00:00Z,PT60M,14.3,-77,0.6,10.0,0,0,0,0,27.2,75.4,1021.6,321,2.8,109,0.14
2022-04-02T23:00:00Z,2022-04-02T22:00:00Z,PT60M,14.1,-83,0.9,10.1,1,1,0,1,26.7,76.6,1021.9,325,3.0,95,0.14
2022-04-03T00:00:00Z,2022-04-02T23:00:00Z,PT60M,14.9,-88,0.0,10.6,50,233,44,94,25.8,75.7,1022.5,326,3.3,81,0.14
2022-04-03T01:00:00Z,2022-04-03T00:00:00Z,PT60M,17.0,-94,0.0,11.0,114,527,206,321,24.8,67.9,1023.2,326,3.7,67,0.14
2022-04-03T02:00:00Z,2022-04-03T01:00:00Z,PT60M,19.3,-100,0.0,10.5,157,671,400,557,24.4,56.6,1023.5,333,3.9,53,0.14
2022-04-03T03:00:00Z,2022-04-03T02:00:00Z,PT60M,21.4,-109,0.0,9.2,183,750,575,758,24.3,45.7,1023.3,352,4.0,40,0.14
2022-04-03T04:00:00Z,2022-04-03T03:00:00Z,PT60M,23.0,-124,0.0,7.8,191,805,714,905,24.1,37.8,1022.7,8,4.2,27,0.14
2022-04-03T05:00:00Z,2022-04-03T04:00:00Z,PT60M,24.1,-156,0.0,7.0,199,825,783,982,23.6,33.5,1021.6,16,4.0,18,0.14
2022-04-03T06:00:00Z,2022-04-03T05:00:00Z,PT60M,24.8,156,0.0,6.8,201,823,781,982,23.3,31.7,1020.4,20,3.9,18,0.14
2022-04-03T07:00:00Z,2022-04-03T06:00:00Z,PT60M,25.2,124,0.0,6.6,196,801,711,906,23.2,30.6,1019.2,25,3.8,27,0.14
2022-04-03T08:00:00Z,2022-04-03T07:00:00Z,PT60M,25.4,109,0.0,6.5,182,756,579,761,23.3,29.9,1018.1,34,3.6,40,0.14
2022-04-03T09:00:00Z,2022-04-03T08:00:00Z,PT60M,25.2,100,0.0,6.6,157,674,403,559,23.8,30.4,1017.4,50,3.5,53,0.14
2022-04-03T10:00:00Z,2022-04-03T09:00:00Z,PT60M,24.7,94,1.6,7.8,122,492,196,318,24.3,34.1,1017.3,69,3.4,67,0.14
2022-04-03T11:00:00Z,2022-04-03T10:00:00Z,PT60M,22.7,88,18.4,9.4,51,157,35,86,24.9,42.6,1017.5,96,3.4,81,0.14
2022-04-03T12:00:00Z,2022-04-03T11:00:00Z,PT60M,20.0,83,29.7,9.9,1,0,0,1,25.1,52.1,1018.2,125,4.1,95,0.14
2022-04-03T13:00:00Z,2022-04-03T12:00:00Z,PT60M,18.4,77,9.0,10.2,0,0,0,0,25.0,58.9,1019.2,142,4.4,109,0.14
2022-04-03T14:00:00Z,2022-04-03T13:00:00Z,PT60M,17.6,69,10.6,10.5,0,0,0,0,25.1,62.9,1020.2,152,4.0,122,0.14
2022-04-03T15:00:00Z,2022-04-03T14:00:00Z,PT60M,17.2,59,16.1,10.7,0,0,0,0,25.6,65.4,1021.0,159,3.4,135,0.14
2022-04-03T16:00:00Z,2022-04-03T15:00:00Z,PT60M,16.9,42,0.0,10.9,0,0,0,0,26.2,67.3,1021.1,167,2.8,146,0.14
2022-04-03T17:00:00Z,2022-04-03T16:00:00Z,PT60M,16.7,16,0.0,10.8,0,0,0,0,26.6,68.4,1020.8,172,2.3,153,0.14
2022-04-03T18:00:00Z,2022-04-03T17:00:00Z,PT60M,16.5,-16,7.4,10.7,0,0,0,0,27.2,68.6,1020.3,170,1.7,153,0.14
2022-04-03T19:00:00Z,2022-04-03T18:00:00Z,PT60M,16.4,-42,33.4,10.6,0,0,0,0,27.9,68.6,1019.7,148,1.1,146,0.14
2022-04-03T20:00:00Z,2022-04-03T19:00:00Z,PT60M,16.3,-59,27.8,10.6,0,0,0,0,28.6,69.0,1019.2,104,0.8,135,0.14
2022-04-03T21:00:00Z,2022-04-03T20:00:00Z,PT60M,16.1,-69,31.2,10.5,0,0,0,0,29.2,69.6,1019.2,75,1.0,122,0.14
2022-04-03T22:00:00Z,2022-04-03T21:00:00Z,PT60M,15.9,-77,3.5,10.6,0,0,0,0,29.6,70.6,1019.4,62,1.1,109,0.14
2022-04-03T23:00:00Z,2022-04-03T22:00:00Z,PT60M,15.7,-83,13.7,10.7,1,1,0,1,29.6,72.2,1020.0,57,1.0,95,0.14
2022-04-04T00:00:00Z,2022-04-03T23:00:00Z,PT60M,16.5,-88,7.7,11.0,62,110,20,82,29.6,69.9,1020.7,60,0.8,81,0.14
2022-04-04T01:00:00Z,2022-04-04T00:00:00Z,PT60M,18.4,-93,8.6,11.2,141,358,152,293,29.8,63.0,1021.4,86,0.7,67,0.14
2022-04-04T02:00:00Z,2022-04-04T01:00:00Z,PT60M,20.4,-100,0.0,11.3,174,620,371,545,30.1,56.0,1021.8,107,0.8,53,0.14
2022-04-04T03:00:00Z,2022-04-04T02:00:00Z,PT60M,22.2,-109,0.0,11.2,204,703,541,744,30.5,49.7,1021.9,108,1.0,40,0.14
2022-04-04T04:00:00Z,2022-04-04T03:00:00Z,PT60M,23.8,-124,0.0,10.7,214,760,676,889,31.0,43.9,1021.5,109,1.3,27,0.14
2022-04-04T05:00:00Z,2022-04-04T04:00:00Z,PT60M,24.8,-156,0.0,10.1,221,781,742,963,31.6,39.5,1020.6,117,1.7,18,0.14
2022-04-04T06:00:00Z,2022-04-04T05:00:00Z,PT60M,25.6,155,0.0,9.6,221,780,741,963,31.8,36.5,1019.2,125,2.2,18,0.14
2022-04-04T07:00:00Z,2022-04-04T06:00:00Z,PT60M,26.3,124,0.0,9.6,214,758,673,887,32.0,35.1,1017.8,132,2.6,27,0.14
2022-04-04T08:00:00Z,2022-04-04T07:00:00Z,PT60M,26.5,108,0.0,9.8,198,711,546,744,32.3,34.9,1016.7,140,3.2,40,0.14
2022-04-04T09:00:00Z,2022-04-04T08:00:00Z,PT60M,26.3,100,0.0,9.9,169,628,376,544,32.6,35.6,1016.0,143,4.4,53,0.14
2022-04-04T10:00:00Z,2022-04-04T09:00:00Z,PT60M,25.2,93,9.2,10.1,154,316,136,290,32.6,38.6,1016.1,142,5.5,67,0.14
2022-04-04T11:00:00Z,2022-04-04T10:00:00Z,PT60M,22.9,88,34.9,10.2,61,0,0,61,32.4,44.6,1016.8,140,5.7,81,0.14
2022-04-04T12:00:00Z,2022-04-04T11:00:00Z,PT60M,20.8,82,31.6,10.3,1,0,0,1,31.9,50.9,1017.7,139,5.2,95,0.14
2022-04-04T13:00:00Z,2022-04-04T12:00:00Z,PT60M,19.7,76,14.4,10.7,0,0,0,0,31.2,56.1,1018.6,139,4.6,109,0.14
2022-04-04T14:00:00Z,2022-04-04T13:00:00Z,PT60M,19.0,69,12.7,11.1,0,0,0,0,30.1,60.0,1019.4,142,4.0,122,0.14
2022-04-04T15:00:00Z,2022-04-04T14:00:00Z,PT60M,18.5,58,16.1,11.4,0,0,0,0,29.0,63.3,1020.1,148,3.4,135,0.14
2022-04-04T16:00:00Z,2022-04-04T15:00:00Z,PT60M,18.0,42,0.0,11.8,0,0,0,0,28.7,66.7,1020.3,156,3.0,146,0.14
2022-04-04T17:00:00Z,2022-04-04T16:00:00Z,PT60M,17.7,16,0.0,12.1,0,0,0,0,29.3,69.5,1020.1,162,2.7,152,0.14
2022-04-04T18:00:00Z,2022-04-04T17:00:00Z,PT60M,17.3,-16,0.0,12.0,0,0,0,0,30.0,70.8,1019.7,161,2.3,152,0.14
2022-04-04T19:00:00Z,2022-04-04T18:00:00Z,PT60M,17.1,-42,0.0,11.9,0,0,0,0,30.7,71.0,1019.3,149,1.7,145,0.14
2022-04-04T20:00:00Z,2022-04-04T19:00:00Z,PT60M,17.0,-58,0.0,11.9,0,0,0,0,31.6,71.9,1018.9,127,1.3,135,0.14
2022-04-04T21:00:00Z,2022-04-04T20:00:00Z,PT60M,16.8,-69,0.0,12.0,0,0,0,0,32.3,72.9,1018.9,120,1.3,122,0.14
2022-04-04T22:00:00Z,2022-04-04T21:00:00Z,PT60M,16.7,-76,0.0,12.0,0,0,0,0,32.9,73.6,1019.3,122,1.2,109,0.14
2022-04-04T23:00:00Z,2022-04-04T22:00:00Z,PT60M,16.7,-82,5.9,12.1,1,1,0,1,33.3,74.5,1020.0,103,0.9,95,0.14
2022-04-05T00:00:00Z,2022-04-04T23:00:00Z,PT60M,17.5,-88,0.1,12.5,58,135,27,85,33.8,72.4,1020.5,54,0.7,81,0.14
2022-04-05T01:00:00Z,2022-04-05T00:00:00Z,PT60M,19.4,-93,0.0,12.9,148,354,142,290,34.2,66.0,1021.1,16,0.9,67,0.14
2022-04-05T02:00:00Z,2022-04-05T01:00:00Z,PT60M,21.4,-99,0.0,13.2,220,488,294,514,34.4,59.7,1021.4,6,1.0,53,0.14
2022-04-05T03:00:00Z,2022-04-05T02:00:00Z,PT60M,23.1,-108,0.0,13.5,271,567,438,709,34.3,54.7,1021.3,5,1.1,39,0.14
2022-04-05T04:00:00Z,2022-04-05T03:00:00Z,PT60M,24.6,-123,0.0,13.4,310,601,536,846,34.1,49.7,1020.6,9,1.6,27,0.14
2022-04-05T05:00:00Z,2022-04-05T04:00:00Z,PT60M,25.9,-156,0.0,12.8,327,622,593,920,33.7,44.5,1019.6,17,1.7,18,0.14
2022-04-05T06:00:00Z,2022-04-05T05:00:00Z,PT60M,26.9,155,0.0,12.0,329,620,591,919,33.1,39.7,1018.3,31,1.6,18,0.14
2022-04-05T07:00:00Z,2022-04-05T06:00:00Z,PT60M,27.6,123,0.0,11.3,316,592,527,844,32.4,36.4,1016.8,57,1.7,27,0.14
2022-04-05T08:00:00Z,2022-04-05T07:00:00Z,PT60M,27.8,108,0.0,11.0,287,536,413,700,31.9,35.1,1015.7,74,1.8,40,0.14
2022-04-05T09:00:00Z,2022-04-05T08:00:00Z,PT60M,27.7,99,3.7,10.9,261,365,225,486,31.3,35.0,1015.1,81,1.8,53,0.14
2022-04-05T10:00:00Z,2022-04-05T09:00:00Z,PT60M,27.3,93,20.8,11.0,205,38,18,223,30.7,36.2,1015.0,88,1.7,67,0.14
2022-04-05T11:00:00Z,2022-04-05T10:00:00Z,PT60M,25.8,87,43.3,11.7,44,0,0,44,30.6,41.3,1015.2,107,1.7,81,0.14
2022-04-05T12:00:00Z,2022-04-05T11:00:00Z,PT60M,23.7,82,31.1,12.2,1,0,0,1,31.0,48.4,1015.6,134,2.4,95,0.14
2022-04-05T13:00:00Z,2022-04-05T12:00:00Z,PT60M,22.0,76,14.5,12.6,0,0,0,0,31.6,55.1,1016.4,148,3.1,109,0.14
2022-04-05T14:00:00Z,2022-04-05T13:00:00Z,PT60M,20.9,68,14.3,12.9,0,0,0,0,31.7,60.2,1017.3,153,3.1,122,0.14
2022-04-05T15:00:00Z,2022-04-05T14:00:00Z,PT60M,20.3,58,0.1,12.7,0,0,0,0,31.6,61.9,1017.9,149,2.9,135,0.14
2022-04-05T16:00:00Z,2022-04-05T15:00:00Z,PT60M,19.8,41,0.0,12.3,0,0,0,0,31.4,61.8,1017.9,148,2.9,145,0.14
2022-04-05T17:00:00Z,2022-04-05T16:00:00Z,PT60M,19.5,16,0.0,11.8,0,0,0,0,31.2,61.3,1017.7,156,2.8,152,0.14
2022-04-05T18:00:00Z,2022-04-05T17:00:00Z,PT60M,19.2,-16,0.0,11.4,0,0,0,0,31.6,60.8,1017.4,162,2.4,152,0.14
2022-04-05T19:00:00Z,2022-04-05T18:00:00Z,PT60M,19.0,-42,0.0,11.1,0,0,0,0,32.5,60.2,1017.0,167,1.8,145,0.14
2022-04-05T20:00:00Z,2022-04-05T19:00:00Z,PT60M,19.0,-58,0.0,11.0,0,0,0,0,32.8,59.8,1016.7,161,1.1,134,0.14
2022-04-05T21:00:00Z,2022-04-05T20:00:00Z,PT60M,18.9,-68,0.0,10.8,0,0,0,0,33.0,59.3,1016.7,137,0.9,122,0.14
2022-04-05T22:00:00Z,2022-04-05T21:00:00Z,PT60M,18.7,-76,0.0,10.7,0,0,0,0,33.7,59.7,1016.9,141,1.1,108,0.14
